   0.000000E+00   7.180756E+00
   5.625000E+00   7.180756E+00
   1.125000E+01   7.180756E+00
   1.687500E+01   7.180756E+00
   2.250000E+01   7.180756E+00
   2.812500E+01   7.180756E+00
   3.375000E+01   7.180756E+00
   3.937500E+01   7.180756E+00
   4.500000E+01   7.180756E+00
   5.062500E+01   7.180756E+00
   5.625000E+01   7.180756E+00
   6.187500E+01   7.180756E+00
   6.750000E+01   7.180756E+00
   7.312500E+01   7.180756E+00
   7.875000E+01   7.180756E+00
   8.437500E+01   7.180756E+00
   9.000000E+01   7.180756E+00
   9.562500E+01   7.180756E+00
   1.012500E+02   7.180756E+00
   1.068750E+02   7.180756E+00
   1.125000E+02   7.180756E+00
   1.181250E+02   7.180756E+00
   1.237500E+02   7.180756E+00
   1.293750E+02   7.180756E+00
   1.350000E+02   7.180756E+00
   1.406250E+02   7.180756E+00
   1.462500E+02   7.180756E+00
   1.518750E+02   7.180756E+00
   1.575000E+02   7.180756E+00
   1.631250E+02   7.180756E+00
   1.687500E+02   7.180756E+00
   1.743750E+02   7.180756E+00
   1.800000E+02   7.180756E+00
   1.856250E+02   7.180756E+00
   1.912500E+02   7.180756E+00
   1.968750E+02   7.180756E+00
   2.025000E+02   7.180756E+00
   2.081250E+02   7.180756E+00
   2.137500E+02   7.180756E+00
   2.193750E+02   7.180756E+00
   2.250000E+02   7.180756E+00
   2.306250E+02   7.180756E+00
   2.362500E+02   7.180756E+00
   2.418750E+02   7.180756E+00
   2.475000E+02   7.180756E+00
   2.531250E+02   7.180756E+00
   2.587500E+02   7.180756E+00
   2.643750E+02   7.180756E+00
   2.700000E+02   7.180756E+00
   2.756250E+02   7.180756E+00
   2.812500E+02   7.180756E+00
   2.868750E+02   7.180756E+00
   2.925000E+02   7.180756E+00
   2.981250E+02   7.180756E+00
   3.037500E+02   7.180756E+00
   3.093750E+02   7.180756E+00
   3.150000E+02   7.180756E+00
   3.206250E+02   7.180756E+00
   3.262500E+02   7.180756E+00
   3.318750E+02   7.180756E+00
   3.375000E+02   7.180756E+00
   3.431250E+02   7.180756E+00
   3.487500E+02   7.180756E+00
   3.543750E+02   7.180756E+00
   2.812500E+00   4.780192E+00
   8.437500E+00   4.780192E+00
   1.406250E+01   4.780192E+00
   1.968750E+01   4.780192E+00
   2.531250E+01   4.780192E+00
   3.093750E+01   4.780192E+00
   3.656250E+01   4.780192E+00
   4.218750E+01   4.780192E+00
   4.781250E+01   4.780192E+00
   5.343750E+01   4.780192E+00
   5.906250E+01   4.780192E+00
   6.468750E+01   4.780192E+00
   7.031250E+01   4.780192E+00
   7.593750E+01   4.780192E+00
   8.156250E+01   4.780192E+00
   8.718750E+01   4.780192E+00
   9.281250E+01   4.780192E+00
   9.843750E+01   4.780192E+00
   1.040625E+02   4.780192E+00
   1.096875E+02   4.780192E+00
   1.153125E+02   4.780192E+00
   1.209375E+02   4.780192E+00
   1.265625E+02   4.780192E+00
   1.321875E+02   4.780192E+00
   1.378125E+02   4.780192E+00
   1.434375E+02   4.780192E+00
   1.490625E+02   4.780192E+00
   1.546875E+02   4.780192E+00
   1.603125E+02   4.780192E+00
   1.659375E+02   4.780192E+00
   1.715625E+02   4.780192E+00
   1.771875E+02   4.780192E+00
   1.828125E+02   4.780192E+00
   1.884375E+02   4.780192E+00
   1.940625E+02   4.780192E+00
   1.996875E+02   4.780192E+00
   2.053125E+02   4.780192E+00
   2.109375E+02   4.780192E+00
   2.165625E+02   4.780192E+00
   2.221875E+02   4.780192E+00
   2.278125E+02   4.780192E+00
   2.334375E+02   4.780192E+00
   2.390625E+02   4.780192E+00
   2.446875E+02   4.780192E+00
   2.503125E+02   4.780192E+00
   2.559375E+02   4.780192E+00
   2.615625E+02   4.780192E+00
   2.671875E+02   4.780192E+00
   2.728125E+02   4.780192E+00
   2.784375E+02   4.780192E+00
   2.840625E+02   4.780192E+00
   2.896875E+02   4.780192E+00
   2.953125E+02   4.780192E+00
   3.009375E+02   4.780192E+00
   3.065625E+02   4.780192E+00
   3.121875E+02   4.780192E+00
   3.178125E+02   4.780192E+00
   3.234375E+02   4.780192E+00
   3.290625E+02   4.780192E+00
   3.346875E+02   4.780192E+00
   3.403125E+02   4.780192E+00
   3.459375E+02   4.780192E+00
   3.515625E+02   4.780192E+00
   3.571875E+02   4.780192E+00
   0.000000E+00   2.388016E+00
   5.625000E+00   2.388016E+00
   1.125000E+01   2.388016E+00
   1.687500E+01   2.388016E+00
   2.250000E+01   2.388016E+00
   2.812500E+01   2.388016E+00
   3.375000E+01   2.388016E+00
   3.937500E+01   2.388016E+00
   4.500000E+01   2.388016E+00
   5.062500E+01   2.388016E+00
   5.625000E+01   2.388016E+00
   6.187500E+01   2.388016E+00
   6.750000E+01   2.388016E+00
   7.312500E+01   2.388016E+00
   7.875000E+01   2.388016E+00
   8.437500E+01   2.388016E+00
   9.000000E+01   2.388016E+00
